id,text,label
20753,taparam,taparam
20754,bılmırem,bilmirəm
20755,azalar,azalar
20756,veziyyetdeyem,vəziyyətdəyəm
20757,yetinirəm,yetinirəm
20759,tum,tum
20760,bogulanlar,boğulanlar
20761,ozum,özüm
20762,biter,bitər
20763,kimsəsiz,kimsəsiz
20764,yaşayiram,yaşayıram
20766,oxuyun,oxuyun
20767,eziyyeti,əziyyəti
20768,nisanlisiyam,nişanlısıyam
20769,evlənərsən,evlənərsən
20770,dene,dənə
20771,göndərən,göndərən
20772,göndərin,göndərin
20773,gunlerden,günlərdən
20775,gören,görən
20776,Onla,onunla
20777,döyür,döyür
20778,yanlış,yanlış
20779,ovlad,övlad
20780,baxdıqlarım,baxdıqlarım
20781,qeyrətli,qeyrətli
20782,Belkede,bəlkə də
20783,evimdən,evimdən
20784,danişiqin,danışığın
20785,əzabdı,əzabdır
20787,nevaxta,nə vaxta
20788,muddeti,müddəti
20789,incidir,incidir
20790,acib,açıb
20791,etməlidir,etməlidir
20792,ət,ət
20793,qizlarnan,qızlarla
20794,amamnan,anamla
20795,unudacaqsan,unudacaqsan
20796,hesabına,hesabına
20797,yolunu,yolunu
20798,gunduzunu,gündüzünü
20799,olmasan,olmasan
20800,qardasimdan,qardaşımdan
20801,Aleykum,Əleyküm
20804,qızlarada,qızlara da
20805,qurmaz,qurmaz
20806,Uni,uni
20807,etmirik,etmirik
20808,Paşayev,Paşayev
20809,damağına,damağına
20810,səhfidə,səhvi də
20811,bişirdiyim,bişirdiyim
20812,adıdı,adıdır
20813,deymiyib,dəymiyib
20814,CABBAROV,Cabbarov
20815,tekrar,təkrar
20816,gəldi,gəldi
20817,düşməkdənsə,düşməkdənsə
20818,baxmazlar,baxmazlar
20819,olmaqi,olmağı
20820,yaxındıki,yaxındır ki
20821,veresiz,verəsiniz
20822,Nağıyevin,Nağıyevin
20823,gorü,görə
20824,bəylə,bəylə
20825,keçmişim,keçmişim
20826,xeyirxah,xeyirxah
20827,ikisinin,ikisinin
20828,müalicəsini,müalicəsini
20829,mentalitet,mentalitet
20830,uwaqlar,uşaqlar
20831,dagıtdığını,dağıtdığını
20832,qazanc,qazanc
20833,flört,flört
20834,egolar,eqolar
20835,Turun,turun
20836,xəyalda,xəyal da
20837,salim,salım
20838,aglayirdi,ağlayırdı
20839,Başqasına,başqasına
20840,təsəvvür,təsəvvür
20841,deyiş,dəyiş
20842,Anonimdir,anonimdir
20843,gizlətmişəm,gizlətmişəm
20844,Hansını,hansını
20845,xarakterinə,xarakterinə
20846,dersden,dərsdən
20847,Nede,nə də
20848,keçsə,keçsə
20849,ağzımı,ağzımı
20850,batıb,batıb
20851,plansiz,plansız
20852,deye,deyə
20853,haçan,haçan
20854,Baş,baş
20855,oldugumuz,olduğumuz
20856,derken,derkən
20857,Mətin,Mətin
20858,Namiq,Namiq
20859,tutmuram,tutmuram
20860,dar,dar
20861,Ailə,ailə
20862,beylerden,bəylərdən
20863,adınıza,adınıza
20864,sübut,sübut
20865,Tqrkiyədən,Türkiyədən
20866,cekdi,çəkdi
20867,acısı,acısı
20868,Vugarli,Vüqarlı
20869,maawimda,maaşımda
20870,baxasiz,baxasınız
20871,Danışa,danışa
20872,Namazov,Namazov
20873,əlil,əlil
20874,sıkıntıdan,sıxıntıdan
20875,mali,malı
20876,25ildə,25 ildə
20877,çoxlarınızın,çoxlarınızın
20878,körpəmə,körpəmə
20879,emeliyatina,əməliyyatına
20880,oğurluq,oğurluq
20881,ölümun,ölümün
20882,danisiqlarda,danışıqlarda
20883,Rusiyada,Rusiyada
20884,heqqiqeten,həqiqətən
20885,elanina,elanına
20886,qəlbini,qəlbini
20887,gulum,gülüm
20888,kecirek,keçirək
20889,öyrenende,öyrənəndə
20890,sevilmeyin,sevilməyin
20891,istəyirem,istəyirəm
20892,toxunmamışdılar,toxunmamışdılar
20893,atasıda,atası da
20894,olmaycaq,olmayacaq
20897,iyinden,iyindən
20898,Terapiya,terapiya
20899,uşaqlarlada,uşaqlarla da
20900,mənəvi,mənəvi
20901,puldan,puldan
20902,sepator,senator
20903,əsəridir”,əsəridir
20904,vaxtlarında,vaxtlarında
20905,duşduyu,düşdüyü
20906,Bayram,Bayram
20907,şor,şor
20908,evə,evə
20909,Sərbəst,sərbəst
20910,İnsanlar,insanlar
20911,biriydin,biri idin
20912,həyətində,həyətində
20913,boşalacag,boşalacağ
20914,ollaraq,olaraq
20915,fəhlə,fəhlə
20916,deyishir,dəyişir
20917,Yaxinlarin,yaxınların
20918,ist,üst
20919,yazır,yazır
20920,ASLANOVA,Aslanova
20921,insanla,insanla
20922,özüm,özüm
20923,Ölümün,ölümün
20924,gözündə,gözündə
20925,telev,tələb
20926,bize,bizə
20927,baxdiğini,baxdığını
20928,5250manat,5250 manat
20929,uzlesmeyib,üzləşməyib
20930,Balaların,balaların
20931,deyibmiş,deyibmiş
20932,tökməsəm,tökməsəm
20933,dəyişiklər,dəyişiklər
20934,inanirdim,inanırdım
20935,Şahbazovun,Şahbazovun
20936,sachi,saçı
20937,guvensiz,güvənsiz
20938,böyrəyəm,böyrəyim
20939,/2007-yə,2007-yə
20940,etmisdi,etmişdir
20941,heçmi,heçmi
20942,aşıq,aşıq
20943,Hamınızı,hamınızı
20944,auditoriyanın,auditoriyanın
20945,komfortu,komfortu
20946,izləməm,izləməm
20947,satdigini,satdığını
20948,Qarayev,Qarayev
20949,ederler,edərlər
20950,bərbad,bərbad
20951,Səhifəmizə,səhifəmizə
20952,yandanda,yandan da
20953,yerleri,yerləri
20954,fırlatmağa,fırlatmağa
20955,Ozumu,özümü
20956,kökdürsə,kökdürsə
20957,düşüblər,düşüblər
20958,ayrilaq,ayrılaq
20959,gerceklesdirmek,gərçəkləşdirmək
20960,beledi,belədir
20961,narahat,narahat
20962,mənimkilər,mənimkilər
20963,gülü,gülü
20964,ehtimal,ehtimal
20965,2010-2013-cü,2010-2013-cü
20966,demirem,demirəm
20967,Təşəkkür,təşəkkür
20968,Sederekde,Sədərəkdə
20969,tesekkurler,təşəkkürlər
20970,200ü,200-ü
20971,çəkmədən,çəkmədən
20972,mübahisə,mübahisə
20973,yoldasim,yoldaşım
20974,parolu,parolu
20975,idin,idin
20976,çözmək,çözmək
20977,almıram,almıram
20978,2005-2006,2005-2006
20979,kartına,kartına
20980,xərcləyir,xərcləyir
20981,alimlərin,alimlərin
20982,isteseler,istəsələr
20983,əməliyatlar,əməliyatlar
20984,yaratmamağı,yaratmamağı
20985,Məktəbi,məktəbi
20986,baldızımla,baldızımla
20987,muelimeden,müəllimədən
20988,deyəni,deyəni
20989,fasilə,fasilə
20990,aģlayim,ağlayım
20991,baxmağa,baxmağa
20992,kondisioner,kondisioner
20993,Təkəbbürlü,təkəbbürlü
20994,ondadiki,ondadır ki
20995,gələcəyimçün,gələcəyim üçün
20996,Uzaqlaşmaq,uzaqlaşmaq
20997,ödəməyib,ödəməyib
20998,adətləri,adətləri
20999,elaqesinde,əlaqəsində
5001,görerdiniz,görərdiniz
5002,anası,anası
5003,qısqanclığı,qısqanclığı
5004,hərəkətlər,hərəkətlər
5005,Qiymət,qiymət
5006,işıqları,işıqları
5007,qizin,qızın
5008,sinifdə,sinifdə
5009,vardı,vardır
5010,bezmiwem,bezmişəm
5011,umumi,ümumi
5012,kişim,kişim
5013,cibi,cibi
5014,Azerbaycanada,Azərbaycana da
5015,D-ye,D-yə
5016,yerləşdirmiş,yerləşdirmiş
5018,Oxumasa,oxumasa
5019,rəftar,rəftar
5020,bayra,bayıra
5021,yazmamagin,yazmamağın
5022,sehifesinin,səhifəsinin
5023,olardım,olardım
5024,düşüncesi,düşüncəsi
5026,üstdə,üstdə
5028,Nağıyev,Nağıyev
5029,yawa,yaşa
5031,DİNdə,DİN-də
5032,istemiwem,istəmişəm
5033,nüsbət,
5034,olduqun,olduğun
5035,dolayı,dolayı
5036,yerdədi,yerdədi
5037,qayidacaqdim,qayıdacaqdım
5038,Tanışları,tanışları
5040,uşaqlarına,uşaqlarına
5041,TELEB,tələb
5042,təbəssüm,təbəssüm
5043,instaqramı,İnstaqramı
5044,ömürü,ömrü
5045,sahəsi,sahəsi
5046,axtarırlır,axtarılır
5047,getmekdi,getməkdir
5048,maasimda,maaşımda
5049,Anasının,anasının
5050,ilksən,ilksən
5051,təmir,təmir
5052,çalışırdılar,çalışırdılar
5054,cibinə,cibinə
5055,ayrılıblar,ayrılıblar
5056,gözləri,gözləri
5057,qorxularinin,qorxularının
5058,elandan,elandan
5059,ilişir,ilişir
5060,Passat,passat
5061,100-dən,100-dən
5062,getirmişem,gətirmişəm
5063,Digəri,digəri
5064,cürəti,cürəti
5065,nomreleri,nömrələri
5067,xainliyə,xainliyə
5068,qarşılaşıram,qarşılaşıram
5069,qend,qənd
5071,xachi,xaçı
5072,halınız,halınız
5073,hele,hələ
5074,yağı,yağı
5076,hormetden,hörmətdən
5077,notariusun,notariusun
5078,porblem,problem
5079,ikinci,ikinci
5080,dələduzluğa,dələduzluğa
5081,atılıb,atılıb
5082,açmişam,açmışam
5084,öldü,öldü
5085,avtoyuma,avto yuma
5086,qoxu,qoxu
5087,firildaqligdir,fırıldaqlıqdır
5088,qarışıq,qarışıq
5089,Onları,onları
5090,getməli,getməli
5091,alıb,alıb
5092,borcum,
5093,boşanmalar,boşanmalar
5094,istəklərinə,istəklərinə
5095,Bura,bura
5096,serefsiz,şərəfsiz
5097,malina,malına
5098,dostlarımı,dostlarımı
5100,məsləhətli,məsləhətli
5101,yaranmadi,yaranmadı
5102,weyden,şeydən
5104,kisinin,kişinin
5105,ulduzlu,ulduzlu
5106,sağollaşdıq,sağollaşdıq
5107,saxlamışam,saxlamışam
5108,qış,qış
5109,deyişmelidi,dəyişməlidi
5110,getirdim,gətirdim
5111,tezden,tezdən
5112,2018-2019,
5113,Xəlilov,Xəlilov
5114,düşünməməyə,düşünməməyə
5115,Oldurerem,öldürərəm
5116,Emin,Emin
5117,mayda,mayda
5119,bitirən,bitirən
5120,yatmamış,yatmamış
5121,gəlmiyəcək,gəlmiyəcək
5124,saatlarla,saatlarla
5125,edeceksense,
5126,kənardan,kənardan
5127,atdığını,atdığını
5128,dönəmində,dönəmində
5129,sıxanda,sıxanda
5130,verirəm,verirəm
5131,Ghibli,Ghibli
5132,evvelceden,əvvəlcədən
5133,kəşfdir,kəşfdir
5134,zorla,zorla
5136,alt,alt
5137,sindirmaq,sındırmaq
5138,Xəyanətini,xəyanətini
5139,meseleni,məsələni
5140,rituallardı,rituallardır
5141,detalı,detalı
5143,nankorsan,nankorsan
5144,trendə,trendə
5145,Maşınlar,maşınlar
5146,yüngüllükdür,yüngüllükdür
5147,əksinə,əksinə
5148,dünyaya,dünyaya
5149,Ondan,ondan
5150,tutumu,tutumu
5151,malın,malın
5152,qalmirsan,qalmırsan
5153,Məsləhətə,məsləhətə
5154,Işçi,işçi
5155,Həftə,həftə
5156,çevrilmişəm,çevrilmişəm
5157,vəhşi,vəhşi
5158,qoyulmasina,qoyulmasına
5159,imkanlıdı,imkanlıdır
5162,dirnaqlarini,dırnaqlarını
5163,mane,maneə
5164,yaş,yaş
5165,dönmək,dönmək
5166,halı,halı
5167,basa-basa,basa-basa
5168,Anasi,anası
5169,yaşla,yaşla
5170,kasıbin,kasıbın
5171,Yeyib,yeyib
5172,qiymətədir,qiymətədir
5173,Dözlümlülük,dözlümlülük
5174,atmaq,atmaq
5175,düşmən,düşmən
5176,Həqiqi,həqiqi
5177,CELT,Həqiqi
5178,böyuk,böyük
5179,xesteliyine,xəstəliyinə
5180,düşüb,düşüb
5182,hərəkətlərinən,hərəkətlərindən
5183,Eybi,eybi
5184,heykəli,heykəli
5185,təsiridi,təsiridir
5186,dəyişildi,dəyişildi
5187,unudar,unudar
5188,catiram,çatıram
5189,əlim,əlim
5190,Sanki,sanki
5191,haldı,haldır
5192,soyuducu,soyuducu
5193,kecicidi,keçiçidir
5194,yasimda,yaşımda
5195,məktubu,məktubu
5196,dinləməməyindən,dinləməməyindən
5197,soyuw,söyüş
5198,Sərhəddə,sərhəddə
5199,baxdımki,
5200,birseyde,bir şey
5201,yashamaga,yaşamağa
5202,iwlemeye,işləməyə
5203,ataniz,atanız
5204,haqqımızda,
5205,Tiktokda,TikTokda
5206,bölüşün,bölüşün
5207,qadindan,qadından
5208,tərzidi,tərzidir
5209,insannara,
5210,heyatdaki,həyatdakı
5211,universitet,universitet
5212,Problemleri,problemləri
5213,oturmaqdan,oturmaqdan
5214,ölçüleri,
5215,haqda,haqda
5216,gelmirdi,gəlmirdi
5217,istəyillər,istəyirlər
5218,mütləq,mütləq
5219,birdən,birdən
5220,X-oil,X-oil
5221,Basqa,başqa
5222,qovluq,qovluq
5223,paylaşır,paylaşır
5224,etdiyimi,etdiyimi
5226,istirahətə,istirahətə
5227,olmayacaq,olmayacaq
5228,münaqişəsi,münaqişəsi
5229,mükəmməliyət,mükəmməliyət
5230,yanımıza,yanımıza
5231,tərəzisi,tərəzisi
5232,çatıram,çatıram
5233,biridə,biri də
5234,daniwir,danışır
5235,neyləyim,neyləyim
5236,Deyırler,deyirlər
5237,Faiq,Faiq
5239,3-nün,3-nün
5240,cixarsa,çıxarsa
5241,adın,adın
5242,qarşıva,qarşına
5244,sevmeyib,sevməyib
5246,tanisliqdan,tanışlıqdan
5247,tələbə,tələbə
5248,gəlməzdi,gəlməzdi
5249,danışırdıq,danışırdıq
5250,üzüyü,üzüyü
5253,baglı,bağlı
5254,atamda,atamda
5255,maaşımın,maaşımın
5256,küçeden,küçədən
5257,sevdiyimde,
5258,sürtmüşem,
5259,mumkundurmu,
5260,almış,almış
5261,pewman,peşman
5262,pozmağımı,pozmağımı
5263,insan,insan
5264,olmuşuq,olmuşuq
5265,deyeceksizki,
5266,düşməlidir,düşməlidir
5267,sığortadı,sığortadır
5268,qrupunun,qrupunun
5269,km,km
5270,baxarıq,baxarıq
5271,sefdi,
5273,genişdir,genişdir
5275,Razılaşmışdım,razılaşmışdım
5276,gələni,gələni
5277,nevesi,nəvəsi
5278,çıxmamalıyıq,çıxmamalıyıq
5279,gecikməyim,gecikməyim
5280,aydındır,aydındır
5281,cavablasa,cavablasa
5282,dedisə,dedisə
5283,ötürür,ötürür
5284,derdim,dərdim
5285,paylasimini,paylaşımını
5286,fikrini,
5287,dəli-divanə,dəli-divanə
5288,sozle,
5289,deyirlər,deyirlər
5290,lyuku,lyuku
5291,haqqımızın,haqqımızın
5292,yaşadigindan,
5293,olunmamış,olunmamış
5294,Çıxıb,
5295,Kuza,Kuza
5296,mənimçün,
5297,bashini,başını
5298,özüm,özüm
5299,yanlışdır,yanlışdır
5300,dirnaq,dırnaq
5301,qızda,qızda
5302,bacımın,bacımın
5304,kuside,Kuside
5305,Google'da,Google'da
5306,ulduzlar,ulduzlar
5307,evlendi,evləndi
5308,qızdımalar,qızdırmalar
5309,düyil,deyil
5310,demirəm,demirəm
5311,Rayonda,rayonda
5312,-Məndə,məndə
5313,hayassız,həyasız
5314,və,və
5315,ailesiyle,
5316,qalmamaq,qalmamaq
5317,fotostudiya,fotostudio
5318,Həmid,Həmid
5320,problemlerle,problemlərlə
5322,qabaqdakılarda,qabaqdakılarda
5323,qiyməti,qiyməti
5324,postu,postu
5325,açırdım,açırdım
5326,aparırsınız,aparırsınız
5328,isteyeceyini,istəyəcəyini
5329,elemiremse,eləmirəmsə
5330,torpaqi,torpağı
5331,tapdı,tapdı
5332,postdan,postdan
5333,entuziazm,entuziazm
5334,Adamı,adamı
5335,dözümlülüyü,dözümlülüyü
5336,öpməyib,öpməyib
5337,stressə,stressə
5338,sərim,sərim
5339,BWM-lərdə,BWM-lərdə
5340,Yəhudi,yəhudi
5341,xais,xalis
5342,zarafatla,zarafatla
5343,nəslinin,nəslinin
5344,Abdullayevin,Abdullayevin
5345,davransın,davransın
5346,yaşda,yaşda
5347,pozulur,pozulur
5348,əlini,əlini
5349,götürəcək,götürəcək
5350,probasiya,probasiya
5351,aparsaq,probasiya
5352,fikirlərin,fikirlərin
5353,Qüvvələri,
5356,ODUR,odur
5357,başımla,başımla
5358,əfsuslar,əfsuslar
5359,martda,martda
5360,birdi,birdir
5361,Monitorlar,monitorlar
5362,yatandan,yatandan
5363,deleduza,dələduza
5366,Muəllimə,müəllimə
5367,Pis,pis
5368,beynimə,beynimə
5369,Yaşca,yaşca
5370,şərə,şərə
5371,verirler,verirlər
5372,yuxidan,yuxudan
5373,soyulmekden,söyülməkdən
5374,qonaqları,qonaqları
5375,çatacağam,çatacağam
5376,restoranda,restoranda
5377,istirak,iştirak
5378,sirketle,şirkətlə
5379,məlumatlandirma,
5381,dərdlərimi,dərdlərimi
5382,qiymet,qiymət
5383,yaxwiki,
5384,hədiyyəlik,hədiyyəlik
5385,sosialdan,sosialdan
5386,quracağı,quracağı
5387,Ilyas,İlyas
5388,ələkbərov,
5389,5ci,5-ci
5390,alarkən,alarkən
5391,variant,variant
5392,bilennen,
5393,yazıçının,yazıçının
5394,düşməy,düşmək
5395,içdiyinə,içdiyinə
5396,dil-dil,dil-dil
5397,üz-üzə,
5398,saxlayırdılar,saxlayırdılar
5399,Nerimanov,Nərimanov
5400,yoxlatdıra,yoxlatdıra
5401,baxmasın,baxmasın
5402,kimseni,kimsəni
5403,muherrik,mühərrik
5404,martdan,martdan
5407,isteyir,istəyir
5408,Tekerin,təkərin
5410,yayıb,yayıb
5411,cox,çox
5412,öpüş,öpüş
5413,problemlərində,problemlərində
5414,Əskiy,əksik
5416,İzləyicilərin,izləyicilərin
5417,sektoru,sektoru
5418,üzlülük,üzlülük
5419,yemeklerinde,yeməklərində
5420,Almaniyanın,Almaniyanın
5421,Bunun,bunun
5422,Amal,amal
5423,dərdimizi,dərdimizi
5424,Avtomobilim,avtomobilim
5425,vermirdim,vermirdim
5426,ifadələr,ifadələr
5427,həftəmdə,həftəmdə
5429,qiran,qıran
5430,unudacagsan,unudacaqsan
5431,qovuşmaq,qovuşmaq
5432,mekteb,məktəb
5433,getmirəm,getmirəm
5434,yazılarını,yazılarını
5435,barishmaq,barışmaq
5436,Əsgərlikdə,
5437,aybaşı,aybaşı
5438,kecir,keçir
5439,deildi,deyildir
5440,müştüklərin,müştüklərin
5442,9u,9-u
5443,esebim,əsəbim
5444,puldu,puldu
5445,şəbəkədə,şəbəkədə
5446,əşya,əşya
5447,istəsə,istəsə
5449,təşəkkür,təşəkkür
5450,disim,dişim
5451,qarışdırıram,qarışdırıram
5452,ünsiyyətim,ünsiyyətim
5453,Şirketinin,şirkətinin
5454,milyonlardan,milyonlardan
5455,verən,verən
5456,iseduzeltmek,işə düzəltmək
5457,iceri,içəri
5458,psixoloqiyam,psixoloqiyam
5459,istəyəcək,istəyəcək
5460,çalışır,çalışır
5461,hardansa,haradansa
5462,üzvümüzün,üzvümüzün
5463,konlunu,könlümü
5464,iwleyen,işləyən
5465,A6,A6
5466,dönürəm,dönürəm
5467,ayırsın,ayırsın
5468,evləndi,evləndi
5469,keçirirəm,keçirirəm
5470,Bəs,bəs
5471,erotik,erotik
5472,xudbin,xudbin
5473,İşin,
5474,ticaret,ticarət
5476,göndərərəm,
5477,səninlə,səninlə
5478,şahidlər,şahidlər
5479,Hormetli,hörmətli
5481,verildiyini,verildiyini
5482,gündəmə,gündəmə
5483,sehfler,səhvlər
5484,axmaqlıq,axmaqlıq
5485,balansa,balansa
5487,vecinə,vecinə
5488,danisdim,
5489,lazerə,lazerə
5490,unutmus,
5491,təəccübləndirmir,təəccübləndirmir
5492,məişət,məişət
5493,hesab-faktura,hesab-faktura
5494,muellime,müəllimə
5495,Öncədən,
5496,qonşuluqdakı,qonşuluqdakı
5497,ötdükcə,ötdükcə
5498,Reallığ,reallıq
5499,cxib,çıxıb
5500,yollardan,yollardan
5501,gözündən,gözündən
5502,mənimçun,
5503,vaxtımız,
5504,qurtarmaq,qurtarmaq
5505,sürücülərinin,sürücülərinin
5506,ishxal,işxal
5507,Instegram,Instagram
5508,deyirdiki,deyirdiki
5509,evvelce,əvvəlcə
5510,ritual,
5511,olsaydınız,olsaydınız
5512,kesen,
5513,Rəhmətə,rəhmətə
5514,almısan,almısan
5515,Arsiz-arsiz,arsız-arsız
5516,demişəm,demişəm
5517,danışmağımız,danışmağımız
5518,ATAM,
5519,ciddiye,
5520,bişiribki,bişirib ki
5521,yığıla,yığıla
5522,vaxtda,vaxtda
5523,çöküb,çöküb
5524,bilmərik,bilmərik
5525,görəndə,görəndə
5526,mechide,məscidə
5527,buqədər,bu qədər
5528,Şükürov,Şükürov
5529,danış,danış
5530,tutunmağa,tutunmağa
5531,İçimdə,içimdə
5532,söyüşlər,söyüşlər
5533,vaxtları,vaxtları
5534,qeder,qədər
5536,Heyatda,həyatda
5537,Dizel,dizel
5538,qalxdı,qalxdı
5539,aralarında,
5540,yazısırdı,yazışırdı
5541,qarshi,
5542,başkalarının,başqalarının
5543,kəsişdi,kəsişdi
5544,keçərlər,keçərlər
5545,his,his
5546,Sevdiyim,sevdiyim
5547,evlenmishem,
5548,kasası,
5549,yanacaqla,yanacaqla
5550,Məsləhətlərinizə,
5551,İsa,İsa
5552,balamı,balamı
5555,platonik,platonik
5557,Şüurlu,
5558,Yasamalda,
5559,saxtakarlığından,saxtakarlığından
5561,gözünün,gözünün
5562,olmadi,olmadı
5563,vaxtdır,vaxtdır
5565,oğurlayıb,oğurlayıb
5566,oglum,oğlum
5567,vaxtiniz,vaxtınız
5568,xoşu,
5569,işi,
5570,Vahidov,
5571,nədən,nədən
5572,yalvarır,
5574,oduna,
5575,tənqid,təndiq
5576,Satış,satış
5577,axiri,axırı
5579,haqqlar,haqlar
5580,bizlikdi,
5581,usaq,uşaq
5582,yiyələnirlər,yiyələnirlər
5583,link,link
5584,seçici,seçici
5585,tapmağa,tapmağa
5941,girmişdim,girmişdim
5942,qayıdanda,qayıdanda
5943,gəlinən,gəlinən
5944,maydan,maydan
5945,peşələrə,peşələrə
5946,gətirdi,gətirdi
5947,universitetlərinə,universitetlərinə
5948,Naşına,maşına
5949,gorenlik,görənlik
5950,bişirirəm,bişirirəm
5951,QRUP,qrup
5952,Fikirlesmirsen,fikirləşmirsən
5953,saymaq,saymaq
5954,bitəcəyinə,bitəcəyinə
5955,içməsəm,içməsəm
5956,böyreyi,böyrəyi
5957,Özümdə,özüm də
5959,yasaya,yaşaya
5960,tanıyanlar,tanıyanlar
5961,hələ,hələ
5962,gördülər,gördülər
5963,Bəziləri,bəziləri
5965,yoxlayıram,yoxlayıram
5966,Dəyəri,dəyəri
5967,dəfədir,dəfədir
5968,beynim,beynim
5969,dusunmusem,düşünmüşəm
5970,duruma,duruma
5971,olsaz,olsanız
5972,övladlarımdan,övladlarımdan
5973,eshidib,eşidib
5974,birisiyem,birisiyəm
5975,siləndə,siləndə
5976,danisdi,danışdı
5977,verəcəyimi,verəcəyimi
5978,idmana,idmana
5979,tanıtdıraq,tanıtdıraq
5980,yatmağım,yatmağım
5981,uzerine,üzərinə
5982,salati,salatı
5983,oxumaqla,oxumaqla
5984,qoyulmasını,qoyulmasını
5985,pomadasının,pomadasının
5986,tərzini,tərzini
5987,sanki,sanki
5988,hetta,hətta
5989,yawayacam,yaşayacam
5990,Tebii,təbii
5991,Ramazanov,Ramazanov
5992,meslehet,məsləhət
5993,problemler,problemlər
5994,maşinim,maşınım
5995,2000-dən,2000-dən
5996,başlayırdım,başlayırdım
5997,fikrinen,fikrindən
5999,iller,illər
6000,bağlanmaq,bağlanmaq
8001,olduqlarını,olduqlarını
8002,onların,onların
8003,dəblə,dəblə
8004,bacimin,bacımın
8005,fikirlesirsemki,fikirləşirsən ki
8006,ishleyirem,işləyirəm
8007,hədəflərə,hədəflərə
8008,fahişə,fahişə
8009,həri,həri
8010,yuxuma,yuxuma
8011,Ümid,ümid
8012,Axı,axı
8013,dürüst,dürüst
8014,Düşüncəsi,düşüncəsi
8015,yandırsam,yandırsam
8016,asandı,asandır
8017,Gömrükdən,gömrükdən
8018,yoxdur,yoxdur
8019,gəlmisiz,gəlmisiniz
8020,Naxış,naxış
8021,doldurduz,doldurdunuz
8022,görürəm,görürəm
8023,etməliyəm,etməliyəm
8025,istiyiblər,istəyiblər
8026,şəraiti,şəraiti
8027,Rio,Rio
8028,Libidonun,libidonun
8029,İçimizdən,içimizdən
8030,dağıldıkı,dağıldı ki
8031,bəyin,bəyin
8032,Fikirleşib,fikirləşib
8033,olmusdu,olmuşdu
8034,birllərini,birilərini
8035,baxışdan,baxışdan
8037,xarakterdi,xarakterdir
8038,bilmədən,bilmədən
8039,elilem,əliləm
8040,deyişir,dəyişir
8041,ətrafındakılara,ətrafındakılara
8042,başa-baş,başa-baş
8044,bala,bala
8045,kishi,kişi
8047,bilməyənlərə,bilməyənlərə
8048,gelecem,gələcəm
8049,oturdum,oturdum
8050,oldmağını,olmağını
8051,oxudugu,oxuduğu
8052,yediyimiz,yediyimiz
8053,anamda,anamda
8054,bilərsiz,bilərsiniz
8055,daşınma,daşınma
8056,bilmirəmki,bilmirəm ki
8057,Dəqiq,dəqiq
8058,basqalarini,başqaları
8059,yashim,yaşım
8060,deyərkən,deyərkən
8061,qadagan,qadağan
8062,darıxdırır,darıxdırır
8063,bilməyəcəyi,bilməyəcəyi
8064,digər,digər
8065,elesem,eləsəm
8066,getirmek,gətirmək
8067,deyilsə,deyilsə
8068,baqaj,baqaj
8069,Yenə,yenə
8070,baxan,baxan
8071,yəni,yəni
8072,xristianligin,xristianlığın
8073,dərəcəli,dərəcəli
8074,ayrılmışıq,ayrılmışıq
8075,Önəmsiz,önəmsiz
8076,oldum,oldum
8079,fikirlərimə,fikirlərimə
8081,korpus,korpus
8082,həkimlər,həkimlər
8083,işğal,işğal
8084,sözünə,sözünə
8085,çoxx,çox
8086,bölüşsəniz,bölüşsəniz
8087,Dünənnən,dünəndən
8088,düşər,düşər
8089,aldanmısam,aldanmışam
8091,sağol,sağol
8092,eləsinə,eləsinə
8093,hissiyyatlı,hissiyyatlı
8094,2014-cu,2014-cü
8095,bədənini,bədənini
8096,şam,şam
8097,turbodizel,turbodizel
8098,Abirsizcasına,abırsızcasına
8099,fikirdəyəm,fikirdəyəm
8100,oynadı,oynadı
8101,dozum,dözüm
8102,gece,gecə
8103,düşməsin,düşməsin
8104,gətirirdi,gətirirdi
8106,çıxsın,çıxsın
8107,istəyrəm,istəyirəm
8108,Hansi,hansı
8109,ağrısı,ağrısı
8110,saytina,saytına
8111,böyümüşəm,böyümüşəm
8112,sürücüləri,sürücüləri
8113,Qırxında,qırxında
8114,canlandirmağini,canlandırmağını
8115,səhv,səhv
8116,Davalarimiz,davalarımız
8117,Keçmişlərini,keçmişlərini
8118,Heçnə,heçnə
8119,içməyi,içməyi
8120,bızı,bizi
8121,bir-birimizin,bir-birimizin
8122,toparlana,toparlana
8123,müqavilədə,müqavilədə
8124,hesablanıb,hesablanıb
8125,maraqlanıram,maraqlanıram
8128,Uşaqlara,uşaqlara
8129,qarşnıza,qarşınıza
8130,yaşamaqa,yaşamağa
8131,ailəsini,ailəsini
8132,müsahiblərə,müsahiblərə
8133,direnib,dirənib
8134,xahis,xahiş
8135,uddu,uddu
8136,keçirdilərini,keçirdiklərini
8137,surtulur,sürtülür
8138,edemirem,edənmirəm
8139,gəlir…,gəlir
8140,maşınlarını,maşınlarını
8141,qarşılaşıb,qarşılaşıb
8142,düşdüyümüz,düşdüyümüz
8143,Kimisi,kimisi
8144,Mərkəzə,mərkəzə
8145,ucun,üçün
8146,Maksimum,maksimum
8147,gəlsədə,gəlsədə
8148,bədbaxt,bədbəxt
8149,maraqli,maraqlı
8150,yaşamağa,yaşamağa
8151,insani,insani
8152,Valideynimin,valideynimin
8153,rahatlaya,rahatlaya
8154,meyvə,meyvə
